0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	30
0	31
0	32
0	33
0	34
0	35
0	36
0	37
0	38
0	39
0	40
0	41
0	42
0	43
0	44
0	45
0	46
0	47
0	48
0	49
0	50
0	51
0	52
0	53
0	54
0	55
0	56
0	57
0	58
0	59
0	60
0	61
0	62
0	63
0	64
0	65
0	66
0	67
0	68
0	69
0	70
0	71
0	72
0	73
0	74
0	75
0	76
0	77
0	78
0	79
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	89
0	90
0	91
0	92
0	93
0	94
0	95
0	96
0	97
0	98
0	99
1	2
1	3
1	5
1	8
1	11
1	16
1	18
1	19
1	21
1	24
1	25
1	27
1	28
1	29
1	30
1	33
1	34
1	37
1	40
1	43
1	44
1	47
1	49
1	51
1	53
1	54
1	55
1	56
1	57
1	59
1	60
1	61
1	62
1	66
1	68
1	69
1	70
1	71
1	72
1	76
1	77
1	78
1	79
1	81
1	82
1	84
1	85
1	86
1	88
1	90
1	92
1	95
1	96
2	4
2	6
2	7
2	12
2	14
2	15
2	23
2	31
2	36
2	39
2	50
2	52
2	58
2	63
2	64
2	74
2	83
2	91
3	10
3	20
3	48
3	73
3	94
3	97
4	9
4	26
4	32
5	17
5	35
5	41
5	45
5	80
6	13
6	42
6	65
6	75
6	87
8	98
8	99
9	22
9	46
11	67
14	38
14	89
71	93
