0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	31
0	32
0	33
0	34
0	36
0	37
0	38
0	41
0	44
0	46
0	48
0	49
0	50
0	51
0	53
0	54
0	55
0	56
0	57
0	58
0	59
0	60
0	61
0	62
0	65
0	66
0	67
0	68
0	69
0	70
0	71
0	72
0	74
0	75
0	76
0	78
0	79
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	90
0	91
0	92
0	94
0	95
0	96
0	97
0	99
1	2
1	3
1	5
1	8
1	10
1	12
1	13
1	14
1	15
1	16
1	18
1	19
1	24
1	27
1	29
1	30
1	31
1	32
1	35
1	37
1	39
1	40
1	42
1	43
1	44
1	48
1	50
1	51
1	52
1	54
1	55
1	61
1	63
1	64
1	65
1	77
1	81
1	83
1	86
1	88
1	89
1	90
1	98
1	99
2	4
2	6
2	7
2	22
2	26
2	28
2	34
2	47
2	57
2	59
2	62
2	66
2	67
2	69
2	71
2	73
2	87
3	11
3	20
3	36
3	45
3	58
3	72
3	92
3	94
4	25
4	41
4	74
4	95
4	96
5	9
5	17
5	21
5	56
5	76
5	91
6	28
6	47
6	49
6	73
6	85
7	33
7	46
7	84
7	93
8	10
8	35
8	43
9	80
9	82
10	98
11	20
11	45
12	39
12	42
13	29
13	40
13	77
14	52
15	19
15	30
16	63
16	68
17	53
17	60
18	23
18	78
19	64
26	70
29	89
33	93
36	38
38	75
48	97
53	79
