0	3.070113457325395	2.9351607540160285	0.06831389817507451	-0.8976420223288685
1	3.9943096980719885	3.290765381038855	0.35749791532351943	-2.235524191684688
2	4.534929842216208	-1.027452188800673	-4.417003962637239	-0.00258216938960533
3	4.918505938818583	0.003956966127093963	0.47630113226103127	4.895387854299145
4	5.216030673904195	-1.50024276974386	-4.407358326355104	-2.3519014022805136
5	5.459126082962801	-2.6876784609002065	4.324158586916331	-1.9697955720570648
6	5.6646603227324785	-3.3088167653308846	-4.00088286204174	-2.265622322812343
7	5.842702179565176	5.474610716015691	-0.43943949945560773	-1.993163112617723
8	5.999746227107021	0.15360273647914616	-0.9507686065223593	5.9219422528324825
9	6.140226914650789	-2.4057203175005184	5.221829808588398	-2.155780547157991
10	6.267307154389889	-3.493719570594812	-4.613697252000041	-2.4055893657057843
11	6.383322323709395	-2.4304428761132457	-5.073288693945434	-3.0168681015587206
12	6.4900459339407774	5.929144129919467	0.833251967830038	-2.5043237149797792
13	6.588856563479073	-3.0914197523489957	-5.73497897503286	-0.982939919231457
14	6.680847058795008	6.451839808944358	-1.2034507793119162	-1.2486739864769407
15	6.76689842031177	-1.3411438456625717	-6.4186476503522405	-1.6712898481971923
16	6.84773124940035	-1.306659685718494	-4.3432387215941075	-5.130335382504511
17	6.923942467853614	-2.9025704921315514	-6.2608538307665915	-0.5637137093679593
18	6.996032096213982	-0.897412677237708	0.07313276452656524	6.937850328217093
19	7.064423155397383	6.497328733051815	0.7689103931187233	-2.664501953560567
20	7.129476707623292	-1.3477881057428367	-6.450200100824097	-2.7217318027112904
21	7.191503395136483	-3.799626837682403	-5.895227692530156	-1.5896060612141432
22	7.250772411897595	-3.3354391595932307	6.138205997299864	-1.9418994094698123
23	7.3075185644559895	-1.1310236039210175	-7.137291700685567	-1.086130911339551
24	7.361947890482995	6.694182365442338	2.5019860614085427	-1.7681246983471404
25	7.41424217468737	-5.4041450927575845	-3.9209448646979785	-3.2237236558575524
26	7.464562611997833	-3.706502697865319	5.857033180262999	-2.77068494500029
27	7.513052804225666	-2.6981210869511334	6.523251866616734	-2.571631801777622
28	7.559841230640693	-2.4876358166168444	6.629446601748188	-2.6482645696662317
29	7.605043299541602	0.4518290838255516	-0.2738404448954428	7.586668931596489
30	7.648763063305589	6.541676675512519	1.5419065092298367	-3.651378779096731
31	7.691094661058363	7.244032460670565	-1.7113990034120141	-1.9359866335364813
32	7.7321235392807015	7.277473844273501	-0.48078608056844613	-2.567674749134993
33	7.771927490146943	-4.995750081621101	-5.686860660230176	-1.7620879277751602
34	7.810577539311279	-0.3715285890411773	-1.80572073137372	7.589892004857912
35	7.848138708600208	0.020585846976972036	-1.2567789079902476	7.74682929905933
36	7.88467067418436	7.569126442948529	-0.60844904843139	-2.1227685428381347
37	7.920228336960575	-2.4484948172048675	-5.206329535844548	-5.443254798730891
38	7.954862318831589	-4.225156324886798	6.526057875910585	-1.6847721335840198
39	7.988619396143976	-4.063318011511865	-6.557035279924227	-2.076722160424948
40	8.021542879597805	-2.358850915894105	-5.949411583451267	-4.835853010225573
41	8.053672948369886	-5.5499901796512106	-5.795424273716589	-0.6872513751870766
42	8.085046944916812	7.334402802383349	-2.3133660348950063	-2.494565537822999
43	8.115699635883075	-0.07173009338819314	-7.24135035970146	-3.663643042331877
44	8.145663443685821	-2.2778096231520126	-7.227502714031502	-2.9877450990911094
45	8.174968652644187	-3.601408189776839	6.563372101366385	-3.283613585872865
46	8.203643592938805	-4.530931361332807	-5.987097678431517	-3.3053124795965534
