0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	18
0	19
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	30
0	31
0	32
0	33
0	34
0	35
0	36
0	37
0	38
0	39
0	40
0	41
0	42
0	43
0	44
0	45
0	46
0	47
0	48
0	49
0	50
0	51
0	52
0	53
0	54
0	55
0	56
0	57
0	58
0	60
0	61
0	62
0	63
0	64
0	65
0	66
0	67
0	68
0	69
0	70
0	71
0	72
0	73
0	74
0	75
0	76
0	77
0	79
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	89
0	90
0	92
0	93
0	94
0	95
0	97
0	98
0	99
1	2
1	3
1	4
1	5
1	6
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	17
1	18
1	19
1	20
1	22
1	25
1	26
1	31
1	32
1	35
1	39
1	40
1	41
1	42
1	45
1	49
1	50
1	52
1	54
1	57
1	59
1	60
1	61
1	62
1	64
1	65
1	67
1	69
1	70
1	72
1	73
1	74
1	75
1	76
1	77
1	78
1	79
1	80
1	81
1	82
1	84
1	87
1	88
1	89
1	90
1	91
1	93
1	96
1	97
1	98
2	7
2	16
2	21
2	23
2	24
2	29
2	44
2	46
2	48
2	51
2	56
2	58
2	63
2	66
2	68
2	71
2	83
2	85
2	86
2	95
3	17
3	59
4	15
4	33
4	47
4	53
5	30
5	37
5	92
6	34
6	36
6	38
8	27
8	55
8	99
9	78
9	91
11	28
14	96
18	43
40	94
